Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
123,National Brands,"",2015-08-03 17:00:00,2015-08-03 14:00:00,"16,973.00",672,2015-08-03 18:00:00,672
124,Access Freight (ACC003) ZAR,"",2015-08-03 17:00:00,(none),"20,500.00",786,(none),786
248,Pannar Seeds,"",2015-08-03 13:00:00,2015-08-03 14:23:00,"12,642.56",552.4,2015-08-03 17:20:00,552.4
250,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,859.19",192,(none),192
252,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"5,965.74",85,(none),85
253,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 08:00:00,(none),"5,965.74",85,(none),85
254,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,608.69",162,(none),162
256,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 08:00:00,(none),"6,157.79",108,(none),108
257,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 08:00:00,(none),"6,859.19",192,(none),192
258,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"7,293.39",244,(none),244
259,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"7,293.39",244,(none),244
260,Wilmar Continental Edible Oils & Fats Pty Ltd,"",2015-08-03 07:00:00,(none),"3,536.00",142,(none),142
255,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,608.69",162,(none),162
111,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-03 22:30:00,2015-08-03 21:20:00,"2,294.06",95,2015-08-03 22:25:00,100
267,Barloworld Logistics (Cement),"",2015-08-03 15:00:00,2015-08-03 14:00:00,"13,090.00",1047,2015-08-03 14:45:00,1047
128,Kempston Logistics East London,"",2015-08-03 11:00:00,(none),"9,000.00",750,(none),750
129,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-03 06:00:00,2015-08-03 05:50:00,"5,092.50",348,2015-08-03 07:30:00,0
129,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-03 18:00:00,2015-08-03 14:45:00,"7,171.50",0,2015-08-03 15:20:00,0
131,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-03 21:00:00,2015-08-03 20:00:00,"2,294.06",94,2015-08-03 20:10:00,100
132,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-03 02:00:00,2015-08-03 00:40:00,"2,419.84",115,2015-08-03 01:05:00,100
132,Illovo Sugar Speed Fleet Noodesburg,"",2015-08-03 20:30:00,2015-08-03 20:00:00,"2,419.84",95,2015-08-03 20:50:00,100
133,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-03 06:00:00,2015-08-03 05:16:00,"5,092.50",176,2015-08-03 06:32:00,0
133,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-03 18:00:00,(none),"7,171.50",0,(none),0
244,Langeberg and Ashton Foods Pty Ltd F and V,"",2015-08-03 06:00:00,(none),"7,171.50",0,(none),0
E55,Buckman New,"",2015-08-03 08:00:00,(none),0.00,200,(none),200
E67,Total Sishen Mines CPL,"",2015-08-03 16:00:00,2015-08-03 11:10:00,"21,019.96",1350,2015-08-03 12:40:00,1350
EC945017,Ecosse - Metsep,"",2015-08-03 00:00:00,2015-08-03 00:05:00,"1,420.20",21,2015-08-03 00:08:00,21
EC945017,Ecosse - Metsep,"",2015-08-03 09:06:00,2015-08-03 09:10:00,"1,420.20",21,2015-08-03 09:12:00,18
EC945017,Ecosse - Metsep,"",2015-08-03 12:06:00,2015-08-03 12:09:00,"2,840.40",18,2015-08-03 12:14:00,18
EC945017,Ecosse - Metsep,"",2015-08-03 15:07:00,2015-08-03 15:10:00,"2,840.40",18,2015-08-03 15:17:00,18
EC945017,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),"1,420.20",45,(none),45
EC945019,Ecosse - Metsep,"",2015-08-03 00:00:00,2015-08-03 00:06:00,"2,840.40",178,2015-08-03 00:10:00,130
EC945019,Ecosse - Metsep,"",2015-08-03 15:06:00,2015-08-03 15:08:00,"2,840.40",75,2015-08-03 15:14:00,90
EC945019,Ecosse - Metsep,"",2015-08-03 18:06:00,2015-08-03 18:10:00,"2,840.40",75,2015-08-03 18:14:00,98
EC945019,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),"3,408.48",45,(none),45
EC144029,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),994.14,30,(none),30
EC144019,Ecosse-Saccol Manganese,"",2015-08-03 10:00:00,2015-08-03 10:40:00,"14,006.28",920,2015-08-03 11:00:00,920
EC144021,Ecosse-AMSOL FERTILISERS,"",2015-08-03 06:00:00,2015-08-03 06:35:00,"228,297.98",200,2015-08-03 07:35:00,219
EC144024,Ecosse-Protea Chemicals Mining,"",2015-08-03 15:00:00,(none),"8,703.36",432,(none),432
EC144034,Ecosse - Metsep,"",2015-08-03 00:00:00,2015-08-03 00:05:00,"2,840.40",75,2015-08-03 00:10:00,90
EC144034,Ecosse - Metsep,"",2015-08-03 09:07:00,2015-08-03 09:14:00,"2,840.40",75,2015-08-03 09:20:00,98
EC144034,Ecosse - Metsep,"",2015-08-03 12:06:00,2015-08-03 12:08:00,"1,988.28",36,2015-08-03 12:11:00,34
EC144034,Ecosse - Metsep,"",2015-08-03 15:06:00,2015-08-03 15:09:00,"3,550.50",36,2015-08-03 15:14:00,34
EC144034,Ecosse - Metsep,"",2015-08-04 00:00:00,(none),"2,840.40",90,(none),90
EC144036,Ecosse-Protea Inland Chemicals,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"5,651.82",145,2015-08-03 11:10:00,200
EC144031,Ecosse-Protea Inland Chemicals,"",2015-08-03 06:00:00,2015-08-03 06:40:00,"5,713.87",127,2015-08-03 08:05:00,0
EC144031,Ecosse-Marlyn Vulindlela (Pty) Ltd,"",2015-08-03 15:00:00,2015-08-03 14:40:00,"3,256.48",98,2015-08-03 16:10:00,100
EC144037,Ecosse-Protea Inland Chemicals,"",2015-08-02 18:00:00,2015-08-03 06:05:00,"7,307.26",332,2015-08-03 07:45:00,330
E69,Total SA (Sishen Mines) F and V,"",2015-08-03 09:00:00,2015-08-03 10:30:00,"24,237.86",540,2015-08-03 11:50:00,540
E73,Total SA (Sishen Mines) F and V,"",2015-08-03 16:00:00,2015-08-03 17:30:00,"21,883.46",531,2015-08-03 17:40:00,531
E78,Buckman New Gauteng FandV,"",2015-08-03 18:00:00,2015-08-03 17:10:00,"9,016.58",151,2015-08-03 17:50:00,151
E84,NCP Chlorochem - Chlorine,"",2015-08-03 06:00:00,2015-08-03 09:50:00,"6,306.43",143,2015-08-03 10:25:00,200
E84,NCP Chlorochem - Chlorine,"",2015-08-04 00:00:00,(none),"6,306.43",200,(none),200
E85,NCP Chlorochem - Chlorine,"",2015-08-03 15:00:00,(none),"4,109.18",200,(none),200
E86,NCP Chlorochem - Chlorine,"",2015-08-03 02:00:00,(none),"25,681.67",2400,(none),2400
E87,NCP Chlorochem - Chlorine,"",2015-08-03 12:00:00,2015-08-03 11:50:00,"10,450.92",294,2015-08-03 13:45:00,601
E88,NCP Chlorochem - Chlorine,"",2015-08-03 06:00:00,2015-08-03 08:50:00,"4,109.18",131,2015-08-03 09:35:00,200
E23,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 13:05:00,"4,064.10",1140,2015-08-03 14:20:00,1140
E25,Total SA Bridging CPL,"",2015-08-04 08:00:00,2015-08-03 17:20:00,"5,133.60",1440,2015-08-03 19:13:00,1440
299,Barloworld Logistics  (Illovo),"",2015-08-03 10:00:00,2015-08-03 09:51:00,"3,860.42",173,2015-08-03 10:54:00,200
299,Barloworld Logistics  (Illovo),"",2015-08-03 17:00:00,2015-08-03 17:26:00,"3,860.42",200,2015-08-03 18:19:00,200
303,Monteagle Africa Limited,"",2015-08-03 07:00:00,2015-08-03 08:12:00,"7,991.06",125,2015-08-03 09:17:00,300
304,Bulk Brick Supplies,"",2015-08-03 16:00:00,2015-08-03 15:47:00,"9,500.00",730,2015-08-03 16:00:00,730
322,Access Freight (ACC003) ZAR,"",2015-08-02 12:00:00,2015-08-03 08:00:00,"52,287.00",2289,2015-08-03 15:00:00,2289
E29,Total SA Bridging CPL,"",2015-08-03 08:00:00,2015-08-03 09:30:00,"4,064.10",1140,2015-08-03 11:14:00,1140
338,Access Freight (ACC003) ZAR,"",2015-08-03 07:00:00,2015-08-03 08:00:00,"53,766.00",2289,2015-08-03 10:00:00,2289
245,Pannar Seeds,"",2015-08-03 14:00:00,2015-08-03 10:10:00,"8,588.73",580,2015-08-03 10:34:00,500
268,E & C Charcoal (PTY)LTD,"",2015-08-03 08:00:00,2015-08-03 11:00:00,"12,430.16",606.6,2015-08-03 14:30:00,606.6
329,Barloworld Engen,"",2015-08-03 10:00:00,2015-08-03 09:10:00,"11,309.21",800,2015-08-03 14:10:00,800
303,Monteagle Africa Limited,"",2015-08-04 07:00:00,2015-08-03 23:00:00,"6,991.06",103.7,2015-08-03 23:17:00,103.7
E40,PPC-Hercules F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
E40,PPC-Hercules F & V,"",(none),(none),"5,210.43",0,2015-08-04 00:00:00,0
E65,Total SA Bridging F&V,"",(none),(none),"4,992.32",0,2015-08-03 00:00:00,0
