Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T12136,PPC-Hercules F & V,"",2015-08-03 02:00:00,2015-08-03 02:09:00,"3,243.99",38,2015-08-03 02:22:00,24.8
T12136,PPC-Hercules F & V,"",2015-08-03 12:00:00,2015-08-03 12:12:00,"4,959.06",208,2015-08-03 12:21:00,16
T2912,PPC-Hercules F & V,"",2015-08-03 06:00:00,2015-08-03 06:00:00,"4,257.57",229,2015-08-03 06:09:00,113
T2912,PPC-Hercules F & V,"",2015-08-03 12:00:00,2015-08-03 12:08:00,"3,479.33",87,2015-08-03 12:20:00,52
T2962,PPC-Hercules F & V,"",2015-08-03 01:00:00,2015-08-03 01:10:00,"3,865.96",75,2015-08-03 01:21:00,35
T2962,PPC-Hercules F & V,"",2015-08-03 10:00:00,2015-08-03 10:13:00,"3,882.77",76,2015-08-03 10:21:00,30
T2974,PPC-Hercules F & V,"",2015-08-03 01:00:00,2015-08-03 01:10:00,"4,773.70",129,2015-08-03 01:19:00,0
T2974,PPC-Hercules F & V,"",2015-08-03 12:00:00,2015-08-03 12:13:00,"4,000.44",83,2015-08-03 12:20:00,61.7
T2986,PPC-Hercules F & V,"",2015-08-03 01:00:00,2015-08-03 01:10:00,"5,421.46",204,2015-08-03 01:19:00,16
T2986,PPC-Hercules F & V,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"5,702.84",226,2015-08-03 12:03:00,113
T2998,PPC-Hercules F & V,"",2015-08-03 01:00:00,2015-08-03 01:09:00,"3,485.05",104,2015-08-03 01:22:00,54
T2998,PPC-Hercules F & V,"",2015-08-03 10:00:00,2015-08-03 10:11:00,"2,325.16",35,2015-08-03 10:20:00,13
T2998,PPC-Hercules F & V,"",2015-08-03 14:00:00,2015-08-03 14:12:00,"2,089.82",21,2015-08-03 14:28:00,10
T3001,PPC-Hercules F & V,"",2015-08-03 01:00:00,2015-08-03 01:09:00,"5,523.78",212,2015-08-03 01:21:00,16
T3001,PPC-Hercules F & V,"",2015-08-03 12:00:00,2015-08-03 12:11:00,"5,421.46",204,2015-08-03 12:19:00,16
545222,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,"2,005.77",13,2015-08-03 00:50:00,0
545222,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,005.77",14,2015-08-03 04:50:00,0
545222,PPC-Heriotdale F & V,"",2015-08-03 10:00:00,2015-08-03 10:00:00,"5,048.38",197,(none),197
545223,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,"2,865.94",93,2015-08-03 00:48:00,139.36
545223,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"5,252.96",235,2015-08-03 04:50:00,176.8
545223,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"2,613.79",78,2015-08-03 09:05:00,0
545223,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,428.88",67,2015-08-03 14:05:00,176.8
545226,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"4,387.07",200,2015-08-03 04:50:00,240.13
545226,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,647.43",112,2015-08-03 09:05:00,147
545227,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,"4,286.21",100,2015-08-03 00:50:00,222
545227,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"4,387.07",240.13,(none),240.13
545218,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"6,925.05",713,2015-08-03 09:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,951.22,38,2015-08-03 00:50:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 03:00:00,2015-08-03 03:00:00,951.22,26,2015-08-03 03:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 05:00:00,2015-08-03 05:00:00,951.22,26,2015-08-03 05:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,951.22,26,2015-08-03 07:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,951.22,26,2015-08-03 09:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,951.22,27,2015-08-03 11:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 13:00:00,2015-08-03 13:00:00,"1,137.03",63,2015-08-03 13:05:00,0
644258,PPC-Heriotdale F & V,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"1,191.68",68,2015-08-03 15:05:00,34.7
644258,PPC-Heriotdale F & V,"",2015-08-03 17:00:00,2015-08-03 17:00:00,"1,388.42",86,2015-08-03 17:05:00,76
644259,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,"1,614.91",95,2015-08-03 00:50:00,0
644259,PPC-Heriotdale F & V,"",2015-08-03 03:00:00,2015-08-03 03:00:00,"1,593.05",93,2015-08-03 03:05:00,0
644259,PPC-Heriotdale F & V,"",2015-08-03 05:00:00,2015-08-03 05:00:00,"1,571.19",91,2015-08-03 05:05:00,0
644259,PPC-Heriotdale F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"1,603.98",94,2015-08-03 07:05:00,0
644259,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"1,363.52",72,2015-08-03 09:05:00,34.7
644259,PPC-Heriotdale F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"1,429.10",78,2015-08-03 11:05:00,0
644259,PPC-Heriotdale F & V,"",2015-08-03 13:00:00,2015-08-03 13:00:00,"1,385.38",74,2015-08-03 13:05:00,0
T2875,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,543.69",97,2015-08-03 04:50:00,179.14
T2875,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"2,543.69",36,2015-08-03 09:05:00,179.14
T2875,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,543.69",39,2015-08-03 14:05:00,179.14
T2924,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,863.08",67,2015-08-03 04:50:00,0
T2924,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,518.67",95,2015-08-03 09:05:00,240.13
T2924,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,005.77",15,2015-08-03 14:05:00,0
T2948,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"2,005.77",15,2015-08-03 04:50:00,0
T2948,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,787.63",122,2015-08-03 09:05:00,222
T2948,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"3,619.53",112,2015-08-03 14:05:00,162
T2950,PPC-Heriotdale F & V,"",2015-08-03 04:45:00,2015-08-03 04:45:00,"3,838.06",125,2015-08-03 04:50:00,0
T2950,PPC-Heriotdale F & V,"",2015-08-03 09:00:00,2015-08-03 09:00:00,"3,518.67",93,2015-08-03 09:05:00,240.13
T2950,PPC-Heriotdale F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"2,543.69",37,2015-08-03 14:05:00,179.14
545235,PPC-Slurry F & V,"",2015-08-03 17:00:00,2015-08-03 17:00:00,"12,023.65",420,2015-08-03 17:33:00,420
340002,PPC-Dwaalboom,"",2015-08-03 07:19:00,2015-08-03 07:19:00,"8,411.20",868,2015-08-03 07:19:00,868
340003,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"9,676.91",554,2015-08-03 01:00:00,554
340005,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
340007,PPC-Dwaalboom,"",2015-08-03 07:26:00,2015-08-03 07:26:00,"8,411.20",868,2015-08-03 07:26:00,868
340010,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,971.06",459,2015-08-03 01:00:00,459
340013,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
340014,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
340016,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"7,165.57",216,2015-08-03 01:00:00,216
340017,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
340021,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"12,292.27",360,2015-08-03 01:00:00,360
340022,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"9,676.91",554,2015-08-03 01:00:00,554
340023,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,807.60",437,2015-08-03 01:00:00,437
340024,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"13,481.07",484,2015-08-03 01:00:00,484
340027,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"14,446.97",475,2015-08-03 01:00:00,475
340028,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"21,029.95",468,2015-08-03 01:00:00,468
340030,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"14,238.93",539,2015-08-03 01:00:00,539
340031,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"14,238.93",539,2015-08-03 01:00:00,539
340032,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"10,434.77",296,2015-08-03 01:00:00,296
340034,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"9,572.89",540,2015-08-03 01:00:00,540
340036,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"9,379.71",514,2015-08-03 01:00:00,514
340041,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"12,619.19",415,2015-08-03 01:00:00,415
340043,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,971.06",459,2015-08-03 01:00:00,459
340044,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"21,029.95",468,2015-08-03 01:00:00,468
647001,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"6,808.93",67.7,2015-08-03 01:00:00,67.7
647002,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"12,292.27",360,2015-08-03 01:00:00,360
647003,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"12,292.27",360,2015-08-03 01:00:00,360
343001,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
343003,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"14,313.23",518,2015-08-03 01:00:00,518
343013,PPC-Dwaalboom,"",2015-08-03 10:23:00,2015-08-03 10:23:00,"8,411.20",868,2015-08-03 10:23:00,868
343013,PPC-Dwaalboom,"",2015-08-03 18:30:00,2015-08-03 18:30:00,"5,347.20",182,2015-08-03 18:30:00,182
343017,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
343018,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
343020,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"21,029.95",468,2015-08-03 01:00:00,468
343021,PPC-Dwaalboom,"",2015-08-03 09:05:00,2015-08-03 09:05:00,"8,411.20",868,2015-08-03 09:05:00,868
343023,PPC-Dwaalboom,"",2015-08-03 17:30:00,2015-08-03 17:30:00,"6,384.40",364,2015-08-03 17:30:00,364
343024,PPC-Dwaalboom,"",2015-08-03 10:36:00,2015-08-03 10:36:00,"8,411.20",868,2015-08-03 10:36:00,868
343029,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",1207,2015-08-03 01:00:00,868
343036,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"14,313.23",518,2015-08-03 01:00:00,518
545228,PPC-Slurry F & V,"",2015-08-03 16:00:00,2015-08-03 16:00:00,"11,223.63",433,2015-08-03 16:36:00,433
B40-1,PPC-PE F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"5,585.66",141,2015-08-03 08:00:00,141
444003,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"7,018.32",188,2015-08-03 01:00:00,188
444001,PPC-Heriotdale F & V,"",2015-08-03 00:45:00,2015-08-03 00:45:00,"2,228.03",59,2015-08-03 00:50:00,0
444001,PPC-Heriotdale F & V,"",2015-08-03 03:00:00,2015-08-03 03:00:00,"1,939.40",32,2015-08-03 03:05:00,0
444001,PPC-Heriotdale F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,425.31",171,2015-08-03 07:05:00,0
B40-4,PPC-PE F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"5,247.70",330,2015-08-03 08:00:00,0
Afriworks01,CORROBRIK-AVOCA,Afriworks Transport,2015-08-03 06:00:00,(none),"1,500.00",20,(none),20
444045,PPC-Slurry F & V,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"12,023.65",420,2015-08-03 15:48:00,420
444048,PPC-Slurry,"",2015-08-03 19:00:00,2015-08-03 19:00:00,"10,227.67",644,2015-08-03 19:41:00,644
444048,PPC-Slurry F & V,"",2015-08-03 10:01:00,2015-08-03 10:01:00,"7,318.67",190,2015-08-03 10:01:00,20
444049,PPC-Slurry F & V,"",2015-08-03 16:00:00,2015-08-03 16:00:00,"11,720.35",390,2015-08-03 16:07:00,390
CPY681L,PPC-Dwaalboom,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"8,411.20",868,2015-08-03 01:00:00,868
343040,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"14,313.23",518,2015-08-03 01:00:00,518
343012,PPC-Dwaalboom,"",2015-08-03 09:08:00,2015-08-03 09:08:00,"8,411.20",868,2015-08-03 09:08:00,868
444047,PPC-Slurry F & V,"",2015-08-03 16:00:00,2015-08-03 16:00:00,"11,223.63",433,2015-08-03 16:17:00,433
343091,PPC-Kraaifontein F & V,"",2015-08-03 06:00:00,2015-08-03 06:00:00,"2,473.39",69,2015-08-03 06:05:00,167.5
343091,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,387.71",61,2015-08-03 11:10:00,99
343091,PPC-Kraaifontein F & V,"",2015-08-03 15:30:00,(none),"8,594.01",154.66,(none),154.66
343092,PPC - Kraaifontein,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"2,416.00",951,2015-08-03 04:10:00,232
343092,PPC - Kraaifontein,"",2015-08-03 18:00:00,(none),"8,416.00",944,(none),944
343093,PPC-George F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"2,542.69",14,2015-08-03 07:00:00,16
343093,PPC-George F & V,"",2015-08-03 13:00:00,2015-08-03 13:00:00,"3,471.12",92,2015-08-03 13:00:00,55.9
343094,PPC - George,"",2015-08-03 04:00:00,(none),"2,416.00",232,(none),232
343094,PPC - George,"",2015-08-03 16:00:00,(none),"7,712.00",854,(none),854
Seitshiro 01,PPC-Slurry,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"4,192.00",254,2015-08-03 15:30:00,254
444074,PPC-PE F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"8,069.90",330,2015-08-03 08:00:00,290
444075,PPC - PE,"",2015-08-03 12:00:00,(none),"22,654.40",1120,(none),1120
444076,PPC-PE F & V,"",2015-08-03 08:00:00,(none),"11,677.08",486,(none),486
444077,PPC-PE F & V,"",2015-08-03 08:00:00,2015-08-03 10:30:00,"4,000.24",162,2015-08-03 10:30:00,74.6
444077,PPC-PE F & V,"",2015-08-03 17:00:00,(none),"8,897.17",74.6,(none),74.6
444068,PPC-Slurry,"",2015-08-03 16:00:00,2015-08-03 16:00:00,"7,134.75",195,2015-08-03 17:10:00,195
444068,PPC-Slurry F & V,"",2015-08-03 08:30:00,2015-08-03 08:30:00,"7,543.27",210,2015-08-03 08:30:00,20
444067,PPC-Slurry F & V,"",2015-08-03 16:00:00,2015-08-03 16:00:00,"11,720.35",390,2015-08-03 16:29:00,390
D558,PPC-PE F & V,"",2015-08-03 18:00:00,2015-08-03 18:00:00,"13,086.27",593,2015-08-03 18:00:00,301
D563,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"4,240.54",234,2015-08-03 04:05:00,325
D563,PPC-Kraaifontein F & V,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"2,119.96",36,2015-08-03 12:05:00,191
D563,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"1,959.31",21,2015-08-03 15:10:00,99
D563,PPC - Kraaifontein,"",2015-08-03 21:00:00,(none),"3,637.60",264,(none),264
D564,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"6,253.71",341,2015-08-03 04:05:00,115
D564,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"4,872.12",212,2015-08-03 11:10:00,397.5
D565,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"13,299.96",756,2015-08-03 04:05:00,190
D565,PPC - Kraaifontein,"",2015-08-03 12:00:00,(none),"3,637.60",264,(none),264
D566,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"5,365.09",339,2015-08-03 04:05:00,518.66
D566,PPC-Kraaifontein F & V,"",2015-08-03 12:30:00,2015-08-03 12:30:00,"1,916.47",17,2015-08-03 12:35:00,133.33
D566,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,(none),"3,162.36",133.33,(none),133.33
D567,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"4,658.23",273,2015-08-03 04:05:00,340
D567,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,944.63",113,2015-08-03 11:05:00,318
D567,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,(none),"2,971.62",115.52,(none),115.52
D568,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"5,215.15",325,2015-08-03 04:05:00,100
D568,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,559.07",77,2015-08-03 11:05:00,80
D568,PPC-Kraaifontein F & V,"",2015-08-03 14:30:00,(none),"2,152.09",39,(none),39
D560,PPC-George F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"7,324.05",134,2015-08-03 07:00:00,132
D561,PPC-George F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"4,401.95",180,2015-08-03 07:00:00,132
D561,PPC-George F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"3,188.74",17,2015-08-03 14:00:00,16
D572,PPC-PE F & V,"",2015-08-03 17:00:00,(none),"11,777.72",93,(none),93
E16,PPC-Kraaifontein F & V,"",2015-08-03 04:00:00,2015-08-03 04:00:00,"10,097.67",457,2015-08-03 04:10:00,21.3
E17,PPC-Kraaifontein F & V,"",2015-08-03 06:00:00,2015-08-03 06:05:00,"7,528.51",541,2015-08-03 06:30:00,226.33
E17,PPC-Kraaifontein F & V,"",2015-08-03 11:00:00,2015-08-03 11:00:00,"2,291.32",52,2015-08-03 11:05:00,50
E17,PPC-Kraaifontein F & V,"",2015-08-03 15:00:00,2015-08-03 15:00:00,"2,419.84",64,2015-08-03 15:10:00,167.5
SN Matjoko 02,PPC-Slurry F & V,"",2015-08-03 10:00:00,2015-08-03 10:00:00,"9,431.17",420,2015-08-03 10:56:00,414
SN Matjoko 01,PPC-Slurry,"",2015-08-03 17:00:00,2015-08-03 17:00:00,276.02,90,2015-08-03 17:26:00,90
649001,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"6,808.93",67.7,2015-08-03 01:00:00,67.7
E41,PPC-Heriotdale F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"6,925.05",0,(none),0
D619,PPC-Hercules F & V,"",2015-08-03 04:00:00,2015-08-03 04:09:00,"10,925.83",340,2015-08-03 04:20:00,340
D637,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"6,808.93",67.7,2015-08-03 01:00:00,67.7
D638,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"6,808.93",67.7,2015-08-03 01:00:00,67.7
D639,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"6,808.93",67.7,2015-08-03 01:00:00,67.7
JGB965NW,PPC-Dwaalboom,"",2015-08-03 08:57:00,2015-08-03 08:57:00,"8,411.20",868,2015-08-03 08:57:00,868
D624,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"3,600.00",40,(none),40
D626,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"3,900.00",40,(none),40
D627,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"3,900.00",40,(none),40
D628,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"4,000.00",40,(none),40
D629,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"3,800.00",40,(none),40
D630,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"4,200.00",40,(none),40
D632,CORROBRIK-AVOCA,"",2015-08-03 06:00:00,(none),"3,600.00",40,(none),40
X004,PPC-Dwaalboom F & V,"",2015-08-03 01:00:00,2015-08-03 01:00:00,"6,808.93",67.7,2015-08-03 01:00:00,67.7
545221,PPC-Heriotdale F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
X18-1,PPC-Heriotdale F & V,"",(none),(none),"4,035.92",0,2015-08-03 00:00:00,0
E40,PPC-Hercules F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
T12087,PPC-Hercules F & V,"",(none),(none),"5,624.61",0,2015-08-03 00:00:00,0
T2900,PPC-Hercules F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
545230,PPC-Hercules F & V,"",(none),(none),"5,210.43",0,2015-08-03 00:00:00,0
